city,utc_time,pm10_µg/m³,pm1_µg/m³,pm25_µg/m³,temperature_c,um003_particles/cm³,um050_particles/cm³,sum_mn,aimag_eng,aimag_mng
Khovd,2023-03-29 00:00:00+00:00,53.0,34.541548312051944,46.4,,,,Ховд,Khovd,Ховд
Khovd,2023-03-30 00:00:00+00:00,38.0,26.43918471632192,33.2,,,,Ховд,Khovd,Ховд
Khovd,2023-03-31 00:00:00+00:00,46.0,32.115109618080574,39.0,,,,Ховд,Khovd,Ховд
Khovd,2023-04-01 00:00:00+00:00,28.0,21.04890194809543,25.1,,,,Ховд,Khovd,Ховд
Khovd,2023-04-02 00:00:00+00:00,24.0,17.576989036585815,21.4,,,,Ховд,Khovd,Ховд
Khovd,2023-04-03 00:00:00+00:00,32.0,22.670396684227928,28.3,,,,Ховд,Khovd,Ховд
Khovd,2023-04-04 00:00:00+00:00,55.0,36.23126465636229,48.7,,,,Ховд,Khovd,Ховд
Khovd,2023-04-05 00:00:00+00:00,56.0,37.435003470600115,49.1,,,,Ховд,Khovd,Ховд
Khovd,2023-04-06 00:00:00+00:00,46.0,31.931655291319288,39.8,,,,Ховд,Khovd,Ховд
Khovd,2023-04-07 00:00:00+00:00,58.0,36.52138036013414,50.5,,,,Ховд,Khovd,Ховд
Khovd,2023-04-08 00:00:00+00:00,51.0,33.19080957020461,42.9,,,,Ховд,Khovd,Ховд
Khovd,2023-04-09 00:00:00+00:00,33.0,24.3355060189304,28.5,,,,Ховд,Khovd,Ховд
Khovd,2023-04-10 00:00:00+00:00,43.0,29.94449490976494,37.4,,,,Ховд,Khovd,Ховд
Khovd,2023-04-11 00:00:00+00:00,44.0,29.35527947773224,37.6,,,,Ховд,Khovd,Ховд
Khovd,2023-04-12 00:00:00+00:00,36.0,26.526992636383355,30.9,,,,Ховд,Khovd,Ховд
Khovd,2023-04-13 00:00:00+00:00,50.0,33.59629940158923,43.7,,,,Ховд,Khovd,Ховд
Khovd,2023-04-14 00:00:00+00:00,43.0,29.323461743824446,37.3,,,,Ховд,Khovd,Ховд
Khovd,2023-04-15 00:00:00+00:00,39.0,24.59330632729463,31.0,,,,Ховд,Khovd,Ховд
Khovd,2023-04-16 00:00:00+00:00,32.0,21.626681600647117,26.4,,,,Ховд,Khovd,Ховд
Khovd,2023-04-17 00:00:00+00:00,33.0,22.420620917427982,27.5,,,,Ховд,Khovd,Ховд
Khovd,2023-04-18 00:00:00+00:00,28.0,20.481931050750017,24.0,,,,Ховд,Khovd,Ховд
Khovd,2023-04-19 00:00:00+00:00,23.0,17.456915816790588,20.6,,,,Ховд,Khovd,Ховд
Khovd,2023-04-20 00:00:00+00:00,29.0,21.735632001277597,25.8,,,,Ховд,Khovd,Ховд
Khovd,2023-04-21 00:00:00+00:00,32.0,22.776664811481623,28.0,,,,Ховд,Khovd,Ховд
Khovd,2023-04-22 00:00:00+00:00,28.0,18.072,25.2,,,,Ховд,Khovd,Ховд
Khovd,2023-04-23 00:00:00+00:00,32.0,22.83672962316535,27.7,,,,Ховд,Khovd,Ховд
Khovd,2023-04-24 00:00:00+00:00,45.0,30.84022173707519,39.1,,,,Ховд,Khovd,Ховд
Khovd,2023-04-25 00:00:00+00:00,,,,,,,Ховд,Khovd,Ховд
Khovd,2023-04-26 00:00:00+00:00,27.0,20.047140888430246,23.6,,,,Ховд,Khovd,Ховд
Khovd,2023-04-27 00:00:00+00:00,26.0,18.817503949674208,23.0,,,,Ховд,Khovd,Ховд
Khovd,2023-04-28 00:00:00+00:00,42.0,29.516729080331118,37.1,,,,Ховд,Khovd,Ховд
Khovd,2023-04-29 00:00:00+00:00,38.0,26.197562960932213,32.8,,,,Ховд,Khovd,Ховд
Khovd,2023-04-30 00:00:00+00:00,39.0,25.97222013117785,33.2,,,,Ховд,Khovd,Ховд
Khovd,2023-05-01 00:00:00+00:00,35.0,24.789960083315123,30.4,,,,Ховд,Khovd,Ховд
Khovd,2023-05-02 00:00:00+00:00,26.0,19.203282108881965,23.4,,,,Ховд,Khovd,Ховд
Khovd,2023-05-03 00:00:00+00:00,29.0,20.45371952458117,25.5,,,,Ховд,Khovd,Ховд
Khovd,2023-05-04 00:00:00+00:00,24.0,17.811793762955215,21.2,,,,Ховд,Khovd,Ховд
Khovd,2023-05-05 00:00:00+00:00,30.0,21.66953714178118,26.2,,,,Ховд,Khovd,Ховд
Khovd,2023-05-06 00:00:00+00:00,35.0,25.416737031729962,30.8,,,,Ховд,Khovd,Ховд
Khovd,2023-05-07 00:00:00+00:00,41.0,28.526623053236786,35.5,,,,Ховд,Khovd,Ховд
Khovd,2023-05-08 00:00:00+00:00,46.0,32.6780923261154,40.7,,,,Ховд,Khovd,Ховд
Khovd,2023-05-09 00:00:00+00:00,39.0,27.460852961193552,34.1,,,,Ховд,Khovd,Ховд
Khovd,2023-05-10 00:00:00+00:00,54.0,36.60084660075716,46.6,,,,Ховд,Khovd,Ховд
Khovd,2023-05-11 00:00:00+00:00,47.0,32.75392018823465,41.4,,,,Ховд,Khovd,Ховд
Khovd,2023-05-12 00:00:00+00:00,40.0,27.960765114515112,34.5,,,,Ховд,Khovd,Ховд
Khovd,2023-05-13 00:00:00+00:00,35.0,24.80321922928604,30.3,,,,Ховд,Khovd,Ховд
Khovd,2023-05-14 00:00:00+00:00,32.0,23.06565723859474,27.9,,,,Ховд,Khovd,Ховд
Khovd,2023-05-15 00:00:00+00:00,31.0,23.42669848473436,27.5,,,,Ховд,Khovd,Ховд
Khovd,2023-05-16 00:00:00+00:00,34.0,24.6,29.5,,,,Ховд,Khovd,Ховд
Mandalgobi,2021-07-30 00:00:00+00:00,4.0,1.830347510676458,3.6,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-07-31 00:00:00+00:00,6.0,2.310526315789473,4.7,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-01 00:00:00+00:00,31.0,15.272885322411936,27.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-02 00:00:00+00:00,9.0,4.115365609605911,7.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-03 00:00:00+00:00,22.0,10.477685763345434,18.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-04 00:00:00+00:00,79.0,37.244529990166214,67.9,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-05 00:00:00+00:00,41.0,19.924158604597594,33.8,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-06 00:00:00+00:00,9.0,4.53315113580947,8.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-07 00:00:00+00:00,6.0,2.8992517298048903,5.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-08 00:00:00+00:00,38.0,17.251556471598857,31.6,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-09 00:00:00+00:00,96.0,40.33746436939428,83.3,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-10 00:00:00+00:00,86.0,36.966769990678536,73.3,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-11 00:00:00+00:00,33.0,14.195583865179016,27.4,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-12 00:00:00+00:00,19.0,8.08825778550822,15.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-13 00:00:00+00:00,9.0,3.9504329557515834,7.9,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-14 00:00:00+00:00,10.0,4.216538691949309,8.4,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-15 00:00:00+00:00,15.0,6.72314179629532,12.8,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-16 00:00:00+00:00,13.0,5.99539065752787,11.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-17 00:00:00+00:00,16.0,7.882468130478902,14.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-18 00:00:00+00:00,8.0,4.0113998712770185,7.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-19 00:00:00+00:00,7.0,3.477564418358098,5.9,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-20 00:00:00+00:00,4.0,1.7739932361491582,3.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-21 00:00:00+00:00,2.0,0.4775202141628616,1.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-22 00:00:00+00:00,1.0,0.18504114139998865,0.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-23 00:00:00+00:00,3.0,1.63740090470964,2.9,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-24 00:00:00+00:00,19.0,10.674192271277041,17.4,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-25 00:00:00+00:00,15.0,8.778322480722938,13.6,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-26 00:00:00+00:00,16.0,9.306277528984426,14.6,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-27 00:00:00+00:00,13.0,7.956902421290391,12.0,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-28 00:00:00+00:00,14.0,8.449234584112956,12.8,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-29 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-30 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-08-31 00:00:00+00:00,10.0,5.077703634446513,8.4,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-01 00:00:00+00:00,8.0,4.543929756444011,7.0,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-02 00:00:00+00:00,11.0,6.309639692567874,9.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-03 00:00:00+00:00,12.0,6.070583446194078,10.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-04 00:00:00+00:00,4.0,2.1887861733097753,3.6,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-05 00:00:00+00:00,7.0,4.025567502420951,6.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-06 00:00:00+00:00,7.0,3.9073264309220193,6.4,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-07 00:00:00+00:00,8.0,4.331665954540767,7.0,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-08 00:00:00+00:00,6.0,2.8656406039814803,4.8,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-09 00:00:00+00:00,7.0,3.9147150296598827,6.3,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-10 00:00:00+00:00,8.0,4.3599725917973045,6.9,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-11 00:00:00+00:00,6.0,2.925360783847054,4.9,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-12 00:00:00+00:00,7.0,3.632669424019999,5.9,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-13 00:00:00+00:00,5.0,2.3529549412382145,4.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-14 00:00:00+00:00,11.0,6.689239300503668,10.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-15 00:00:00+00:00,11.0,6.730922423374792,10.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-16 00:00:00+00:00,15.0,8.363803162570658,12.8,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-17 00:00:00+00:00,7.0,3.8200849890727633,6.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-18 00:00:00+00:00,6.0,3.082235115191477,4.9,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-19 00:00:00+00:00,18.0,7.826336051998768,13.4,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-20 00:00:00+00:00,13.0,7.263546492099885,10.9,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-21 00:00:00+00:00,15.0,8.793546425431408,13.4,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-22 00:00:00+00:00,10.0,4.8469858940201895,8.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-23 00:00:00+00:00,14.0,6.957943814964211,11.3,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-24 00:00:00+00:00,11.0,5.9490026108577565,9.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-25 00:00:00+00:00,7.0,3.8107586169205754,6.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-26 00:00:00+00:00,6.0,2.87938225408053,4.8,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-27 00:00:00+00:00,8.0,3.54104318764697,6.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-28 00:00:00+00:00,10.0,5.4532965829509665,8.7,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-29 00:00:00+00:00,32.0,17.117241379310347,26.8,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-09-30 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-01 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-02 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-03 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-04 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-05 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-06 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-07 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-08 00:00:00+00:00,9.0,5.073052264248274,7.8,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-09 00:00:00+00:00,11.0,5.752158396360983,9.4,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-10 00:00:00+00:00,32.0,16.29161837824959,25.9,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-11 00:00:00+00:00,44.0,22.44706840034965,35.9,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-12 00:00:00+00:00,33.0,16.934089777636245,26.8,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-13 00:00:00+00:00,20.0,9.819282155413752,16.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-14 00:00:00+00:00,17.0,8.464078334859584,14.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-15 00:00:00+00:00,21.0,10.36056982191393,17.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-16 00:00:00+00:00,22.0,10.877707297266626,17.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-17 00:00:00+00:00,16.0,7.45396831362581,12.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-18 00:00:00+00:00,41.0,20.13595623598388,33.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-19 00:00:00+00:00,40.0,19.853858290602485,32.8,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-20 00:00:00+00:00,15.0,6.998348240201689,12.0,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-21 00:00:00+00:00,38.0,18.678375420915597,30.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-22 00:00:00+00:00,57.0,28.371780406589632,46.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-23 00:00:00+00:00,30.0,14.80644820996748,23.8,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-24 00:00:00+00:00,23.0,11.492753938150988,18.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-25 00:00:00+00:00,11.0,5.114621163558664,8.7,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-26 00:00:00+00:00,42.0,20.50737299604166,33.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-27 00:00:00+00:00,44.0,21.76629097962366,35.6,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-28 00:00:00+00:00,26.0,12.309538783773696,20.4,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-29 00:00:00+00:00,11.0,5.406666666666666,9.4,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-30 00:00:00+00:00,51.0,25.291813412242476,41.7,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-10-31 00:00:00+00:00,58.0,29.107861171927265,47.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-01 00:00:00+00:00,27.0,13.586727337565724,22.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-02 00:00:00+00:00,19.0,8.94081095942499,15.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-03 00:00:00+00:00,51.0,24.155,40.4,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-04 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-05 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-06 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-07 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-08 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-09 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-10 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-11 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-12 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-13 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-14 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-15 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-16 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-17 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-18 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-19 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-20 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-21 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-22 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-23 00:00:00+00:00,30.0,14.287272326669884,23.6,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-24 00:00:00+00:00,22.0,10.005252074951107,17.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-25 00:00:00+00:00,52.0,23.934834869566014,40.7,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-26 00:00:00+00:00,53.0,26.440637357610186,43.0,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-27 00:00:00+00:00,34.0,16.59861605827123,27.7,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-28 00:00:00+00:00,5.0,2.3068965517241375,3.9,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-29 00:00:00+00:00,8.0,3.3470468036867813,6.3,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-11-30 00:00:00+00:00,46.0,20.864261068461584,35.3,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-01 00:00:00+00:00,8.0,3.34022030651341,6.3,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-02 00:00:00+00:00,22.0,10.081978333451442,16.8,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-03 00:00:00+00:00,46.0,20.851742373775462,35.4,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-04 00:00:00+00:00,44.0,20.171300713654162,34.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-05 00:00:00+00:00,25.0,11.43201691104158,19.7,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-06 00:00:00+00:00,84.0,38.57202329434082,65.0,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-07 00:00:00+00:00,107.0,49.64039087131192,84.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-08 00:00:00+00:00,52.0,22.566397925904507,40.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-09 00:00:00+00:00,79.0,36.28858267549444,61.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-10 00:00:00+00:00,29.0,13.320671957671957,23.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-11 00:00:00+00:00,17.0,7.271935700329031,13.0,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-12 00:00:00+00:00,72.0,32.99916575610129,55.8,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-13 00:00:00+00:00,20.0,9.221041391363633,15.6,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-14 00:00:00+00:00,84.0,37.15174666207112,65.0,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-15 00:00:00+00:00,21.0,10.0428051655135,17.4,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-16 00:00:00+00:00,34.0,12.913554451851923,24.8,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-17 00:00:00+00:00,24.0,9.773153127603559,18.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-18 00:00:00+00:00,29.0,12.883285396144542,22.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-19 00:00:00+00:00,40.0,15.534676357411653,29.6,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-20 00:00:00+00:00,92.0,41.11644257814876,71.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-21 00:00:00+00:00,40.0,18.212016901482738,31.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-22 00:00:00+00:00,76.0,34.29235695934546,60.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-23 00:00:00+00:00,45.0,20.22148640976663,34.9,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-24 00:00:00+00:00,23.0,9.875089618831037,17.6,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-25 00:00:00+00:00,9.0,3.7627448236377457,7.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-26 00:00:00+00:00,66.0,30.622571428571426,51.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-27 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-28 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-29 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-30 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2021-12-31 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-01 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-02 00:00:00+00:00,,,,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-03 00:00:00+00:00,41.0,18.097803523345085,31.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-04 00:00:00+00:00,71.0,31.558222073382442,54.7,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-05 00:00:00+00:00,128.0,56.38331593130017,98.7,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-06 00:00:00+00:00,92.0,41.42108945903741,71.7,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-07 00:00:00+00:00,84.0,37.98257799671593,65.3,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-08 00:00:00+00:00,27.0,12.434560051078448,21.7,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-09 00:00:00+00:00,16.0,6.728912482193732,12.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-10 00:00:00+00:00,76.0,31.24585881082743,57.3,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-11 00:00:00+00:00,17.0,7.3112935398547,13.4,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-12 00:00:00+00:00,37.0,17.29167473151848,29.4,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-13 00:00:00+00:00,78.0,34.83934838631931,60.0,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-14 00:00:00+00:00,19.0,8.77773717322017,15.4,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-15 00:00:00+00:00,95.0,42.48042384100574,73.5,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-16 00:00:00+00:00,28.0,13.149107916179986,22.1,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-17 00:00:00+00:00,30.0,13.763314680514595,23.2,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-18 00:00:00+00:00,52.0,24.09401296004018,41.0,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-19 00:00:00+00:00,42.0,18.857001949552025,32.8,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-20 00:00:00+00:00,52.0,23.247118398284346,39.6,,,,Сайнцагаан,Dundgovi,Дундговь
Mandalgobi,2022-01-21 00:00:00+00:00,47.0,21.11694805576235,36.3,,,,Сайнцагаан,Dundgovi,Дундговь
